CHROM	BIN_START	BIN_END	EXP_HET	OBS_HET	TREATMENT
NC_035780.1	9479255	9479755	0.2026923077	0.2461538462	STRROD
NC_035780.1	9479755	9480255	0.064	0.07	STRROD
NC_035780.1	9480255	9480755	0.0365625	0.0375	STRROD
NC_035780.1	9480755	9481255	0.1355	0.16	STRROD
NC_035780.1	9481255	9481755	0.1827272727	0.2181818182	STRROD
NC_035780.1	9481755	9482255	0.1756578947	0.2105263158	STRROD
NC_035780.1	9482255	9482755	0.1632065217	0.197826087	STRROD
NC_035780.1	9482755	9483255	0.1072619048	0.1238095238	STRROD
NC_035780.1	9483255	9483755	0.1037264151	0.1169811321	STRROD
NC_035780.1	9483755	9484255	0.09763157895	0.1078947368	STRROD
NC_035780.1	9484255	9484755	0.117027027	0.1324324324	STRROD
NC_035780.1	9484755	9485255	0.09135775862	0.100862069	STRROD
NC_035780.1	9485255	9485755	0.1038461538	0.1153846154	STRROD
NC_035780.1	9485755	9486255	0.1327546296	0.1509259259	STRROD
NC_035780.1	9486255	9486755	0.1109895833	0.1229166667	STRROD
NC_035780.1	9486755	9487255	0.1364945652	0.1489130435	STRROD
NC_035780.1	9487255	9487755	0.1346875	0.15	STRROD
NC_035780.1	9487755	9488255	0.116796875	0.128125	STRROD
NC_035780.1	9488255	9488755	0.07	0.07391304348	STRROD
NC_035780.1	9488755	9489255	0.0908423913	0.09891304348	STRROD
NC_035780.1	9489255	9489755	0.1274568966	0.1465517241	STRROD
NC_035780.1	9489755	9490255	0.1083018868	0.120754717	STRROD
NC_035780.1	9490255	9490755	0.1355113636	0.1568181818	STRROD
NC_035780.1	23893983	23894483	0.2996428571	0.4	STRROD
NC_035780.1	23894483	23894983	0.22975	0.28	STRROD
NC_035780.1	23894983	23895483	0.2253125	0.271875	STRROD
NC_035780.1	23895483	23895983	0.2007102273	0.2397727273	STRROD
NC_035780.1	23895983	23896483	0.1916396104	0.1668831169	STRROD
NC_035780.1	23896483	23896983	0.14275	0.142	STRROD
NC_035780.1	23896983	23897483	0.1387096774	0.1483870968	STRROD
NC_035780.1	23897483	23897983	0.15	0.18	STRROD
NC_035780.1	23897983	23898483	0.1890384615	0.2461538462	STRROD
NC_035780.1	23898483	23898983	0.224375	0.2861111111	STRROD
NC_035780.1	23898983	23899483	0.1563257576	0.1590909091	STRROD
NC_035780.1	23899483	23899983	0.23825	0.27	STRROD
NC_035780.1	23899983	23900483	0.1721153846	0.1884615385	STRROD
NC_035780.1	23900483	23900983	0.1278888889	0.1377777778	STRROD
NC_035780.1	23900983	23901483	0.2388461538	0.2538461538	STRROD
NC_035780.1	23901483	23901983	0.229	0.22	STRROD
NC_035780.1	23901983	23902483	0.203125	0.1916666667	STRROD
NC_035780.1	23902483	23902983	0.18875	0.2433333333	STRROD
NC_035780.1	23902983	23903483	0.1690625	0.1875	STRROD
NC_035780.1	23903483	23903983	0.1771527778	0.2083333333	STRROD
NC_035780.1	23903983	23904483	0.1878289474	0.2236842105	STRROD
NC_035780.1	23904483	23904983	0.2134615385	0.2538461538	STRROD
NC_035780.1	23905483	23905983	0.1374479167	0.1520833333	STRROD
NC_035780.1	23905983	23906483	0.1892410714	0.2267857143	STRROD
NC_035780.1	23906483	23906983	0.3166346154	0.3961538462	STRROD
NC_035780.1	23906983	23907483	0.24625	0.28	STRROD
NC_035780.1	23907483	23907983	0.2078846154	0.2461538462	STRROD
NC_035780.1	23907983	23908483	0.3220833333	0.3611111111	STRROD
NC_035780.1	23909483	23909983	0.1772355769	0.1798076923	STRROD
NC_035780.1	23909983	23910483	0.1905650685	0.1856164384	STRROD
NC_035780.1	23910483	23910983	0.1979166667	0.225	STRROD
NC_035780.1	23910983	23911483	0.3333653846	0.4115384615	STRROD
NC_035780.1	23911483	23911983	0.1358967391	0.1619565217	STRROD
NC_035780.1	23911983	23912483	0.1983333333	0.2128205128	STRROD
NC_035780.1	23912483	23912983	0.1719246032	0.2198412698	STRROD
NC_035780.1	23912983	23913483	0.1894852941	0.2264705882	STRROD
NC_035780.1	23913483	23913983	0.22815	0.28	STRROD
NC_035780.1	23913983	23914483	0.1412234043	0.1723404255	STRROD
NC_035780.1	23914483	23914983	0.09760869565	0.1086956522	STRROD
NC_035780.1	23916483	23916983	0.2305929487	0.2634615385	STRROD
NC_035780.1	23916983	23917483	0.2097767857	0.2446428571	STRROD
NC_035780.1	23917483	23917983	0.1729861111	0.175	STRROD
NC_035780.1	23917983	23918483	0.1719642857	0.1642857143	STRROD
NC_035780.1	23918483	23918983	0.1951923077	0.1884615385	STRROD
NC_035780.1	23918983	23919483	0.25175	0.25	STRROD
NC_035780.1	23919483	23919983	0.04875	0.05	STRROD
NC_035780.1	23919983	23920483	0.1831818182	0.1545454545	STRROD
NC_035780.1	23920483	23920983	0.1616666667	0.1888888889	STRROD
NC_035780.1	23920983	23921483	0.17375	0.2	STRROD
NC_035780.1	23921483	23921983	0.2076923077	0.2461538462	STRROD
NC_035780.1	23921983	23922483	0.2277205882	0.2676470588	STRROD
NC_035780.1	23922483	23922983	0.09375	0.1	STRROD
NC_035780.1	23922983	23923483	0.2523148148	0.2703703704	STRROD
NC_035780.1	23923483	23923983	0.13375	0.15	STRROD
NC_035780.1	23924483	23924983	0.2672916667	0.2916666667	STRROD
NC_035780.1	23924983	23925483	0.1726388889	0.2055555556	STRROD
NC_035780.1	23925483	23925983	0.1820426829	0.1914634146	STRROD
NC_035780.1	23925983	23926483	0.1921462264	0.2122641509	STRROD
NC_035780.1	23926483	23926983	0.2042123288	0.2465753425	STRROD
NC_035780.1	23926983	23927483	0.1890848214	0.2330357143	STRROD
NC_035780.1	23927483	23927983	0.2228703704	0.2444444444	STRROD
NC_035780.1	23927983	23928483	0.22828125	0.23125	STRROD
NC_035780.1	23928483	23928983	0.2264444444	0.1955555556	STRROD
NC_035780.1	23928983	23929483	0.1754807692	0.1576923077	STRROD
NC_035780.1	23929483	23929983	0.2116369048	0.2535714286	STRROD
NC_035780.1	23929983	23930483	0.2127045455	0.2409090909	STRROD
NC_035780.1	23930483	23930983	0.163117284	0.2	STRROD
NC_035780.1	23930983	23931483	0.2003688525	0.2409836066	STRROD
NC_035780.1	23931483	23931983	0.1524292453	0.1688679245	STRROD
NC_035780.1	23931983	23932483	0.1820416667	0.22	STRROD
NC_035780.1	23932483	23932983	0.1899375	0.245	STRROD
NC_035780.1	23932983	23933483	0.1502205882	0.1794117647	STRROD
NC_035780.1	24190899	24191399	0.2064285714	0.2	STRROD
NC_035780.1	24191399	24191899	0.1934027778	0.225	STRROD
NC_035780.1	24191899	24192399	0.17525	0.24	STRROD
NC_035780.1	24192899	24193399	0.2225	0.2	STRROD
NC_035780.1	24193399	24193899	0.225	0.23	STRROD
NC_035780.1	24193899	24194399	0.0475	0.05	STRROD
NC_035780.1	24194399	24194899	0.2435416667	0.225	STRROD
NC_035780.1	24194899	24195399	0.256875	0.3583333333	STRROD
NC_035780.1	24195399	24195899	0.1915789474	0.2263157895	STRROD
NC_035780.1	24195899	24196399	0.2136363636	0.1818181818	STRROD
NC_035780.1	24196399	24196899	0.1377272727	0.1363636364	STRROD
NC_035780.1	24197899	24198399	0.239375	0.275	STRROD
NC_035780.1	24198399	24198899	0.495	0.7	STRROD
NC_035780.1	24200399	24200899	0.4825	0.5666666667	STRROD
NC_035780.1	24200899	24201399	0.2239423077	0.2269230769	STRROD
NC_035780.1	24201399	24201899	0.255	0.2636363636	STRROD
NC_035780.1	24201899	24202399	0.2351630435	0.2673913043	STRROD
NC_035780.1	24202899	24203399	0.193125	0.153	STRROD
NC_035780.1	24203399	24203899	0.2131666667	0.2066666667	STRROD
NC_035780.1	24203899	24204399	0.2022959184	0.1857142857	STRROD
NC_035780.1	24204399	24204899	0.1586931818	0.1681818182	STRROD
NC_035780.1	24204899	24205399	0.16040625	0.14625	STRROD
NC_035780.1	24205399	24205899	0.1155	0.104	STRROD
NC_035780.1	24205899	24206399	0.24	0.1666666667	STRROD
NC_035780.1	24206399	24206899	0.2791666667	0.2666666667	STRROD
NC_035780.1	24206899	24207399	0.1669078947	0.1342105263	STRROD
NC_035780.1	24207399	24207899	0.1225	0.1228571429	STRROD
NC_035780.1	24207899	24208399	0.09894230769	0.1038461538	STRROD
NC_035780.1	24208399	24208899	0.1992067308	0.1971153846	STRROD
NC_035780.1	24208899	24209399	0.104325	0.109	STRROD
NC_035780.1	24209399	24209899	0.173504902	0.1852941176	STRROD
NC_035780.1	24209899	24210399	0.1495394737	0.1421052632	STRROD
NC_035780.1	24210399	24210899	0.1077678571	0.1035714286	STRROD
NC_035780.1	24210899	24211399	0.1880487805	0.1731707317	STRROD
NC_035780.1	24211399	24211899	0.145925	0.165	STRROD
NC_035780.1	24211899	24212399	0.214837963	0.2416666667	STRROD
NC_035780.1	24212399	24212899	0.1908064516	0.2290322581	STRROD
NC_035780.1	24212899	24213399	0.2085416667	0.2229166667	STRROD
NC_035780.1	24213399	24213899	0.2073469388	0.2551020408	STRROD
NC_035780.1	24213899	24214399	0.2531944444	0.3055555556	STRROD
NC_035780.1	24214399	24214899	0.2120833333	0.2166666667	STRROD
NC_035780.1	24214899	24215399	0.2366666667	0.25	STRROD
NC_035780.1	24215399	24215899	0.12359375	0.1375	STRROD
NC_035780.1	24215899	24216399	0.1334090909	0.1363636364	STRROD
NC_035780.1	24216399	24216899	0.09166666667	0.08888888889	STRROD
NC_035780.1	24216899	24217399	0.2688541667	0.3125	STRROD
NC_035780.1	24217899	24218399	0.4875	0.3	STRROD
NC_035780.1	24218399	24218899	0.1626136364	0.1572727273	STRROD
NC_035780.1	24218899	24219399	0.1479166667	0.1166666667	STRROD
NC_035780.1	24220399	24220899	0.16875	0.2	STRROD
NC_035780.1	24220899	24221399	0.2025480769	0.2365384615	STRROD
NC_035780.1	24221399	24221899	0.1647265625	0.1921875	STRROD
NC_035780.1	24221899	24222399	0.1604423077	0.1746153846	STRROD
NC_035780.1	24222399	24222899	0.2079956897	0.2077586207	STRROD
NC_035780.1	24222899	24223399	0.2630932203	0.2372881356	STRROD
NC_035780.1	24223399	24223899	0.1823897059	0.1808823529	STRROD
NC_035780.1	24223899	24224399	0.1988392857	0.1821428571	STRROD
NC_035780.1	24224399	24224899	0.1725694444	0.1638888889	STRROD
NC_035780.1	24224899	24225399	0.1979347826	0.1760869565	STRROD
NC_035780.1	24225399	24225899	0.2244444444	0.1955555556	STRROD
NC_035780.1	24225899	24226399	0.1455092593	0.1148148148	STRROD
NC_035780.1	24226399	24226899	0.08490740741	0.07407407407	STRROD
NC_035780.1	24226899	24227399	0.1471691176	0.1397058824	STRROD
NC_035780.1	24227399	24227899	0.1073611111	0.09444444444	STRROD
NC_035780.1	24227899	24228399	0.1280424528	0.1405660377	STRROD
NC_035780.1	24228399	24228899	0.1005720339	0.09406779661	STRROD
NC_035780.1	24228899	24229399	0.1158614865	0.1141891892	STRROD
NC_035780.1	24229399	24229899	0.150719697	0.1409090909	STRROD
NC_035780.1	25682785	25683285	0.1408139535	0.1325581395	STRROD
NC_035780.1	25683285	25683785	0.2130454545	0.2018181818	STRROD
NC_035780.1	25683785	25684285	0.2055603448	0.2120689655	STRROD
NC_035780.1	25684285	25684785	0.19895	0.222	STRROD
NC_035780.1	25684785	25685285	0.1955482456	0.1921052632	STRROD
NC_035780.1	25685285	25685785	0.1943076923	0.2261538462	STRROD
NC_035780.1	25685785	25686285	0.201484375	0.2125	STRROD
NC_035780.1	25686285	25686785	0.2294817073	0.25	STRROD
NC_035780.1	25686785	25687285	0.2119375	0.2141666667	STRROD
NC_035780.1	25687285	25687785	0.1990306122	0.2040816327	STRROD
NC_035780.1	25687785	25688285	0.04875	0.05	STRROD
NC_035780.1	25688285	25688785	0.2418313953	0.2895348837	STRROD
NC_035780.1	25688785	25689285	0.2435714286	0.2928571429	STRROD
NC_035780.1	25689285	25689785	0.2604761905	0.3142857143	STRROD
NC_035780.1	25689785	25690285	0.1669414894	0.2053191489	STRROD
NC_035780.1	25690285	25690785	0.1269345238	0.1511904762	STRROD
NC_035780.1	25690785	25691285	0.1486519608	0.1754901961	STRROD
NC_035780.1	25691285	25691785	0.1104383117	0.1214285714	STRROD
NC_035780.1	25691785	25692285	0.1066393443	0.131147541	STRROD
NC_035780.1	25692285	25692785	0.1074107143	0.1196428571	STRROD
NC_035780.1	25692785	25693285	0.1668181818	0.2	STRROD
NC_035780.1	25693285	25693785	0.09813356164	0.1102739726	STRROD
NC_035780.1	25693785	25694285	0.1128676471	0.1264705882	STRROD
NC_035780.1	25694285	25694785	0.17125	0.1990196078	STRROD
NC_035780.1	25694785	25695285	0.1559302326	0.1709302326	STRROD
NC_035780.1	25695285	25695785	0.1258796296	0.1388888889	STRROD
NC_035780.1	25695785	25696285	0.1480208333	0.1708333333	STRROD
NC_035780.1	25696285	25696785	0.1611914063	0.18359375	STRROD
NC_035780.1	25696785	25697285	0.1535	0.18	STRROD
NC_035780.1	25697285	25697785	0.21	0.23	STRROD
NC_035780.1	25698285	25698785	0.1767857143	0.1761904762	STRROD
NC_035780.1	25698785	25699285	0.1775431034	0.1913793103	STRROD
NC_035780.1	25699285	25699785	0.1508536585	0.1634146341	STRROD
NC_035780.1	25699785	25700285	0.1444396552	0.1534482759	STRROD
NC_035780.1	25700285	25700785	0.069375	0.075	STRROD
NC_035780.1	25700785	25701285	0.1656547619	0.1952380952	STRROD
NC_035780.1	25701285	25701785	0.1298317308	0.1413461538	STRROD
NC_035780.1	25701785	25702285	0.1121462264	0.1216981132	STRROD
NC_035780.1	25702285	25702785	0.08466463415	0.09146341463	STRROD
NC_035780.1	25702785	25703285	0.2660810811	0.3432432432	STRROD
NC_035780.1	25703285	25703785	0.2135080645	0.2725806452	STRROD
NC_035780.1	25703785	25704285	0.24825	0.3133333333	STRROD
NC_035780.1	25704285	25704785	0.2447767857	0.3303571429	STRROD
NC_035780.1	25704785	25705285	0.241953125	0.31875	STRROD
NC_035780.1	25705285	25705785	0.2319642857	0.3071428571	STRROD
NC_035780.1	25705785	25706285	0.2105	0.26	STRROD
NC_035780.1	25709285	25709785	0.13875	0.15	STRROD
NC_035780.1	25709785	25710285	0.2137847222	0.2513888889	STRROD
NC_035780.1	25710285	25710785	0.1410416667	0.1601851852	STRROD
NC_035780.1	25710785	25711285	0.31875	0.35	STRROD
NC_035780.1	25711285	25711785	0.19725	0.25	STRROD
NC_035780.1	25711785	25712285	0.2854545455	0.3545454545	STRROD
NC_035780.1	25712785	25713285	0.2327083333	0.275	STRROD
NC_035780.1	25713785	25714285	0.1046774194	0.1193548387	STRROD
NC_035780.1	25714285	25714785	0.1346527778	0.1564814815	STRROD
NC_035780.1	25714785	25715285	0.1469444444	0.1666666667	STRROD
NC_035780.1	25715285	25715785	0.08169117647	0.07941176471	STRROD
NC_035780.1	25715785	25716285	0.1538636364	0.1818181818	STRROD
NC_035780.1	25716285	25716785	0.1528676471	0.1735294118	STRROD
NC_035780.1	25716785	25717285	0.1373214286	0.1585714286	STRROD
NC_035780.1	25717285	25717785	0.09670212766	0.1063829787	STRROD
NC_035780.1	25717785	25718285	0.1213392857	0.1392857143	STRROD
NC_035780.1	25718285	25718785	0.1170394737	0.1289473684	STRROD
NC_035780.1	25718785	25719285	0.164453125	0.190625	STRROD
NC_035780.1	25719285	25719785	0.1671621622	0.172972973	STRROD
NC_035780.1	25719785	25720285	0.1025	0.1	STRROD
NC_035780.1	25720285	25720785	0.1346071429	0.1271428571	STRROD
NC_035780.1	25720785	25721285	0.12985	0.118	STRROD
NC_035780.1	25721285	25721785	0.1553537736	0.1349056604	STRROD
NC_035780.1	25721785	25722285	0.2032	0.124	STRROD
NC_035780.1	27037330	27037830	0.2103125	0.2375	STRROD
NC_035780.1	27037830	27038330	0.09607954545	0.1068181818	STRROD
NC_035780.1	27038330	27038830	0.2537019231	0.275	STRROD
NC_035780.1	27038830	27039330	0.2164732143	0.2267857143	STRROD
NC_035780.1	27039330	27039830	0.2610526316	0.2947368421	STRROD
NC_035780.1	27039830	27040330	0.1608203125	0.1796875	STRROD
NC_035780.1	27040330	27040830	0.173	0.224	STRROD
NC_035780.1	27040830	27041330	0.1701630435	0.2108695652	STRROD
NC_035780.1	27041330	27041830	0.1584722222	0.2	STRROD
NC_035780.1	27041830	27042330	0.2378125	0.2875	STRROD
NC_035780.1	27042330	27042830	0.1603040541	0.2067567568	STRROD
NC_035780.1	27042830	27043330	0.1500480769	0.1903846154	STRROD
NC_035780.1	27043330	27043830	0.09666666667	0.09444444444	STRROD
NC_035780.1	27043830	27044330	0.1727604167	0.1770833333	STRROD
NC_035780.1	27044330	27044830	0.139296875	0.153125	STRROD
NC_035780.1	27044830	27045330	0.12985	0.142	STRROD
NC_035780.1	27045330	27045830	0.16421875	0.1895833333	STRROD
NC_035780.1	27045830	27046330	0.09895833333	0.1125	STRROD
NC_035780.1	27046330	27046830	0.1413425926	0.1796296296	STRROD
NC_035780.1	27046830	27047330	0.2648660714	0.3517857143	STRROD
NC_035780.1	27047330	27047830	0.25925	0.3414285714	STRROD
NC_035780.1	27047830	27048330	0.1600520833	0.20625	STRROD
NC_035780.1	27048330	27048830	0.18	0.2	STRROD
NC_035780.1	27048830	27049330	0.1275	0.1285714286	STRROD
NC_035780.1	27049330	27049830	0.1361184211	0.1368421053	STRROD
NC_035780.1	27049830	27050330	0.13	0.1384615385	STRROD
NC_035780.1	27050330	27050830	0.2177777778	0.2133333333	STRROD
NC_035780.1	27050830	27051330	0.2258423913	0.275	STRROD
NC_035780.1	27051330	27051830	0.1442378049	0.1524390244	STRROD
NC_035780.1	27051830	27052330	0.1708333333	0.18125	STRROD
NC_035780.1	27052330	27052830	0.2165217391	0.2652173913	STRROD
NC_035780.1	27052830	27053330	0.13625	0.15	STRROD
NC_035780.1	27053330	27053830	0.14375	0.175	STRROD
NC_035780.1	27053830	27054330	0.1522596154	0.175	STRROD
NC_035780.1	27054330	27054830	0.1041927083	0.1177083333	STRROD
NC_035780.1	27054830	27055330	0.11575	0.115	STRROD
NC_035780.1	27055330	27055830	0.109125	0.1316666667	STRROD
NC_035780.1	27055830	27056330	0.211875	0.275	STRROD
NC_035780.1	27056830	27057330	0.2154166667	0.2333333333	STRROD
NC_035780.1	27057330	27057830	0.182375	0.215	STRROD
NC_035780.1	27057830	27058330	0.05778409091	0.06136363636	STRROD
NC_035780.1	27058330	27058830	0.07568181818	0.08181818182	STRROD
NC_035780.1	27058830	27059330	0.074125	0.08	STRROD
NC_035780.1	27059330	27059830	0.07597222222	0.08333333333	STRROD
NC_035780.1	27060330	27060830	0.04975	0.054	STRROD
NC_035780.1	27060830	27061330	0.15625	0.175	STRROD
NC_035780.1	27061330	27061830	0.09767857143	0.1071428571	STRROD
NC_035780.1	27061830	27062330	0.07526041667	0.08125	STRROD
NC_035780.1	27062330	27062830	0.1029166667	0.1041666667	STRROD
NC_035780.1	27062830	27063330	0.1746551724	0.1827586207	STRROD
NC_035780.1	27063330	27063830	0.1892857143	0.2095238095	STRROD
NC_035780.1	27063830	27064330	0.1911979167	0.1979166667	STRROD
NC_035780.1	27064330	27064830	0.1906976744	0.1627906977	STRROD
NC_035780.1	27064830	27065330	0.2405434783	0.1913043478	STRROD
NC_035780.1	27065330	27065830	0.1795	0.212	STRROD
NC_035780.1	27065830	27066330	0.2851785714	0.2357142857	STRROD
NC_035780.1	27066330	27066830	0.2691071429	0.2107142857	STRROD
NC_035780.1	27066830	27067330	0.1605645161	0.1548387097	STRROD
NC_035780.1	27067330	27067830	0.1993421053	0.2	STRROD
NC_035780.1	27067830	27068330	0.2245394737	0.1973684211	STRROD
NC_035780.1	27068330	27068830	0.2172916667	0.2333333333	STRROD
NC_035780.1	27068830	27069330	0.1473611111	0.1638888889	STRROD
NC_035780.1	27070830	27071330	0.07520833333	0.08333333333	STRROD
NC_035780.1	27071330	27071830	0.0569375	0.0625	STRROD
NC_035780.1	27071830	27072330	0.08010416667	0.0875	STRROD
NC_035780.1	27072330	27072830	0.04725	0.05	STRROD
NC_035780.1	27072830	27073330	0.074	0.08	STRROD
NC_035780.1	27074330	27074830	0.071875	0.075	STRROD
NC_035780.1	27074830	27075330	0.213	0.2	STRROD
NC_035780.1	27076330	27076830	0.1893292683	0.2097560976	STRROD
NC_035780.1	27076830	27077330	0.1619583333	0.1816666667	STRROD
NC_035780.1	28534789	28535289	0.2616447368	0.2815789474	STRROD
NC_035780.1	28535289	28535789	0.3010185185	0.3296296296	STRROD
NC_035780.1	28535789	28536289	0.1430357143	0.15	STRROD
NC_035780.1	28536289	28536789	0.200625	0.215	STRROD
NC_035780.1	28536789	28537289	0.1781439394	0.1863636364	STRROD
NC_035780.1	28537289	28537789	0.1929166667	0.1976190476	STRROD
NC_035780.1	28537789	28538289	0.2266666667	0.262962963	STRROD
NC_035780.1	28538289	28538789	0.154076087	0.1630434783	STRROD
NC_035780.1	28538789	28539289	0.1913815789	0.2394736842	STRROD
NC_035780.1	28539289	28539789	0.2215086207	0.2603448276	STRROD
NC_035780.1	28539789	28540289	0.1857916667	0.215	STRROD
NC_035780.1	28540289	28540789	0.1518	0.168	STRROD
NC_035780.1	28540789	28541289	0.1558173077	0.1653846154	STRROD
NC_035780.1	28541289	28541789	0.1758223684	0.2065789474	STRROD
NC_035780.1	28541789	28542289	0.2025961538	0.2461538462	STRROD
NC_035780.1	28542289	28542789	0.197037037	0.212962963	STRROD
NC_035780.1	28542789	28543289	0.28890625	0.3395833333	STRROD
NC_035780.1	28543289	28543789	0.2816032609	0.2989130435	STRROD
NC_035780.1	28543789	28544289	0.2182102273	0.2352272727	STRROD
NC_035780.1	28544289	28544789	0.2626822917	0.303125	STRROD
NC_035780.1	28544789	28545289	0.1113020833	0.11875	STRROD
NC_035780.1	28545289	28545789	0.14109375	0.15375	STRROD
NC_035780.1	28545789	28546289	0.1438095238	0.1761904762	STRROD
NC_035780.1	28546289	28546789	0.2296022727	0.275	STRROD
NC_035780.1	28546789	28547289	0.1547282609	0.1760869565	STRROD
NC_035780.1	28547289	28547789	0.138597561	0.156097561	STRROD
NC_035780.1	28547789	28548289	0.1355448718	0.1448717949	STRROD
NC_035780.1	28548289	28548789	0.2212019231	0.2711538462	STRROD
NC_035780.1	28548789	28549289	0.2275462963	0.25	STRROD
NC_035780.1	28549289	28549789	0.2061184211	0.2473684211	STRROD
NC_035780.1	28549789	28550289	0.1812222222	0.1977777778	STRROD
NC_035780.1	28550289	28550789	0.21825	0.2671428571	STRROD
NC_035780.1	28550789	28551289	0.2366	0.282	STRROD
NC_035780.1	28551289	28551789	0.1772704082	0.2153061224	STRROD
NC_035780.1	28551789	28552289	0.2857371795	0.408974359	STRROD
NC_035780.1	28552289	28552789	0.20135	0.25	STRROD
NC_035780.1	28552789	28553289	0.226125	0.253	STRROD
NC_035780.1	28553289	28553789	0.1427272727	0.1575757576	STRROD
NC_035780.1	28553789	28554289	0.225625	0.285	STRROD
NC_035780.1	28554289	28554789	0.15845	0.182	STRROD
NC_035780.1	28554789	28555289	0.212625	0.2083333333	STRROD
NC_035780.1	28555289	28555789	0.2217857143	0.2163265306	STRROD
NC_035780.1	28555789	28556289	0.2236833333	0.2353333333	STRROD
NC_035780.1	28556289	28556789	0.20425	0.2214285714	STRROD
NC_035780.1	28556789	28557289	0.223125	0.175	STRROD
NC_035780.1	28560289	28560789	0.32	0.2	STRROD
NC_035780.1	28560789	28561289	0.2149795082	0.187704918	STRROD
NC_035780.1	28561289	28561789	0.2329567308	0.2259615385	STRROD
NC_035780.1	28561789	28562289	0.2216188525	0.2106557377	STRROD
NC_035780.1	28562289	28562789	0.2033606557	0.2262295082	STRROD
NC_035780.1	28562789	28563289	0.2480537975	0.267721519	STRROD
NC_035780.1	28563289	28563789	0.2427871622	0.2344594595	STRROD
NC_035780.1	28563789	28564289	0.1967161017	0.2076271186	STRROD
NC_035780.1	28564289	28564789	0.2160365854	0.2317073171	STRROD
NC_035780.1	28564789	28565289	0.2206041667	0.1991666667	STRROD
NC_035780.1	28565289	28565789	0.2586507937	0.2428571429	STRROD
NC_035780.1	28565789	28566289	0.1510416667	0.1611111111	STRROD
NC_035780.1	28566289	28566789	0.1581818182	0.1636363636	STRROD
NC_035780.1	28566789	28567289	0.2398611111	0.2833333333	STRROD
NC_035780.1	28567289	28567789	0.1535096154	0.1865384615	STRROD
NC_035780.1	28567789	28568289	0.2563888889	0.2814814815	STRROD
NC_035780.1	28568289	28568789	0.2113671875	0.2203125	STRROD
NC_035780.1	28568789	28569289	0.2782272727	0.3181818182	STRROD
NC_035780.1	28569289	28569789	0.2261918605	0.25	STRROD
NC_035780.1	28569789	28570289	0.1974823944	0.2302816901	STRROD
NC_035780.1	28571289	28571789	0.1725	0.2	STRROD
NC_035780.1	28571789	28572289	0.1982142857	0.2265306122	STRROD
NC_035780.1	28572789	28573289	0.290625	0.3	STRROD
NC_035780.1	28573289	28573789	0.2335169492	0.2677966102	STRROD
NC_035780.1	28573789	28574289	0.2461206897	0.2724137931	STRROD
NC_035780.1	28574289	28574789	0.2071774194	0.2387096774	STRROD
NC_035780.1	28574789	28574790	0	0	STRROD
NC_035780.1	29560937	29561437	0.1600396825	0.1587301587	STRROD
NC_035780.1	29562437	29562937	0.25825	0.35	STRROD
NC_035780.1	29562937	29563437	0.2003035714	0.225	STRROD
NC_035780.1	29563437	29563937	0.2271572581	0.2572580645	STRROD
NC_035780.1	29563937	29564437	0.2476838235	0.2926470588	STRROD
NC_035780.1	29564437	29564937	0.1252205882	0.1441176471	STRROD
NC_035780.1	29564937	29565437	0.4	0.5	STRROD
NC_035780.1	29565437	29565937	0.1677364865	0.1743243243	STRROD
NC_035780.1	29565937	29566437	0.2245913462	0.1990384615	STRROD
NC_035780.1	29566437	29566937	0.1402052239	0.1380597015	STRROD
NC_035780.1	29566937	29567437	0.2105743243	0.2310810811	STRROD
NC_035780.1	29567437	29567937	0.1985714286	0.2285714286	STRROD
NC_035780.1	29567937	29568437	0.1076785714	0.1214285714	STRROD
NC_035780.1	29568437	29568937	0.205952381	0.2571428571	STRROD
NC_035780.1	29568937	29569437	0.1992857143	0.1816326531	STRROD
NC_035780.1	29569437	29569937	0.1475	0.1230769231	STRROD
NC_035780.1	29569937	29570437	0.2113480392	0.2068627451	STRROD
NC_035780.1	29570437	29570937	0.2100932836	0.2156716418	STRROD
NC_035780.1	29570937	29571437	0.2004054054	0.2121621622	STRROD
NC_035780.1	29571437	29571937	0.1491071429	0.1523809524	STRROD
NC_035780.1	29571937	29572437	0.1985	0.2	STRROD
NC_035780.1	29572437	29572937	0.2089583333	0.2138888889	STRROD
NC_035780.1	29572937	29573437	0.1931896552	0.175862069	STRROD
NC_035780.1	29573437	29573937	0.2120833333	0.19375	STRROD
NC_035780.1	29573937	29574437	0.1869354839	0.1935483871	STRROD
NC_035780.1	29574437	29574937	0.1904595588	0.1889705882	STRROD
NC_035780.1	29574937	29575437	0.2254787234	0.2425531915	STRROD
NC_035780.1	29575437	29575937	0.2102717391	0.2065217391	STRROD
NC_035780.1	29575937	29576437	0.1487946429	0.1455357143	STRROD
NC_035780.1	29576937	29577437	0.21675	0.23	STRROD
NC_035780.1	29577437	29577937	0.1991964286	0.2392857143	STRROD
NC_035780.1	29577937	29578437	0.15675	0.1871428571	STRROD
NC_035780.1	29578437	29578937	0.1522222222	0.1777777778	STRROD
NC_035780.1	29578937	29579437	0.1634943182	0.1704545455	STRROD
NC_035780.1	29579437	29579937	0.1848706897	0.2293103448	STRROD
NC_035780.1	29579937	29580437	0.1732377049	0.1803278689	STRROD
NC_035780.1	29580437	29580937	0.1698491379	0.1767241379	STRROD
NC_035780.1	29580937	29581437	0.1364889706	0.1345588235	STRROD
NC_035780.1	29581437	29581937	0.2436627907	0.2279069767	STRROD
